"Replication","Sample_Size","Parameter","Estimate","Posterior_SD","Lower_95","Upper_95","Rhat","Rhat_Upper","ESS"
52,500,"sigma_y",1.01298032481749,0.0130039655916271,0.987775210252197,1.03898051173359,1.00001863702934,1.00013734053353,16792.3145208435
53,500,"beta0_y",2.07795959525611,0.0524161273252941,1.9752133805914,2.18059786486856,1.00093833973873,1.00297037649939,1462.19066474076
53,500,"beta1_y",0.550940716451652,0.0274445182219599,0.500111098141015,0.60633714454051,1.06280678514683,1.20059303304735,260.226753437661
53,500,"beta2_y",1.02236674461879,0.0547254818027605,0.915213395226661,1.1280553436465,1.0032925814173,1.01154953987653,1343.73331354082
53,500,"sd_b0",0.937513994335042,0.0485343393410928,0.84459581170364,1.03464771556684,1.00033951693313,1.00130504607879,5592.9571573683
53,500,"sd_b1",0.601409494049133,0.0205308595727689,0.562451356635303,0.642941200035113,1.00024727197198,1.00096946591301,18746.0954714783
53,500,"rho",0.37552482073585,0.0587020700425051,0.257724725397665,0.488347829521424,0.999979459767515,1.00003227507013,5996.27742738178
53,500,"sigma_y",1.00472249797551,0.0129866051866297,0.979751225380895,1.0307915161209,1.0000636555635,1.00023574164778,16426.3920990109
54,500,"beta0_y",2.01776318958021,0.0605222072543707,1.89519084110734,2.13274237175753,1.00456255063781,1.01596626253025,1019.46056670323
54,500,"beta1_y",0.479383284432194,0.0279492580045968,0.427124117794476,0.534004817631114,1.00856898804917,1.01178023036941,224.932739625937
54,500,"beta2_y",0.873674768744199,0.0605798659698723,0.753472197666228,0.993588472889735,1.0034667148334,1.00924584288156,1014.35171066071
54,500,"sd_b0",1.11521234040524,0.0508521106372869,1.01847668359913,1.21773002224194,1.00021801767414,1.00087324368862,8415.65772821272
54,500,"sd_b1",0.617293064299471,0.0208833975014568,0.578083701436973,0.659438522254615,1.00030912652492,1.00126670068441,20831.6608880641
54,500,"rho",0.328593777001508,0.0540865617322002,0.221329111510006,0.432525481223171,1.00025397918476,1.00070072809077,9336.31292514973
54,500,"sigma_y",0.977210182998827,0.0126637004835003,0.95261425879059,1.00230247621615,1.00005239938295,1.0001046036059,17630.7937716451
55,500,"beta0_y",1.96717540590282,0.0568130928404175,1.85639053796827,2.07957749354917,1.00070270195116,1.0018381682899,1236.82760703391
55,500,"beta1_y",0.510164403598807,0.0281256147193895,0.455614961829867,0.564751537879625,1.00869453882099,1.02213820347353,226.75228006413
55,500,"beta2_y",1.08616550428508,0.0566923265065875,0.974832820165103,1.19750137927297,1.00004731973458,1.00010512899217,1310.34973622726
55,500,"sd_b0",0.973929128727719,0.0523132166568305,0.873559613014011,1.07957972671285,1.00004102626171,1.00022518316252,4933.61899972404
55,500,"sd_b1",0.579784064795445,0.0200191289144379,0.542072728213902,0.620759478250141,1.00014504006193,1.00051176015296,17868.2552935297
55,500,"rho",0.394731015417842,0.0595490445559642,0.275695236768424,0.509125806721898,1.00058625494539,1.00187663700534,5071.03002759021
55,500,"sigma_y",1.0157348556368,0.0130752724442016,0.990518814488604,1.04163161322148,1.00011519028636,1.00048471927325,14808.5080445591
56,500,"beta0_y",2.06117333552253,0.0532507147091762,1.95820879069802,2.16880158585287,1.00182310290881,1.00647648790415,1349.20216202385
56,500,"beta1_y",0.432194126620481,0.0266244036196327,0.38182965250146,0.486662574549796,1.01470134938331,1.03395033231034,243.212584252514
56,500,"beta2_y",1.07854176012204,0.0527112799199201,0.975072937248834,1.18207827966313,1.00106748057069,1.00227130285404,1339.45944187623
56,500,"sd_b0",0.928114337476081,0.050543934747913,0.831190335697284,1.02823044934924,1.00035531566192,1.001388567724,5147.84418186958
56,500,"sd_b1",0.570201300132941,0.0195908211483517,0.533437874682704,0.610317761185847,1.00001395651146,1.00003296610968,18898.3796612329
56,500,"rho",0.275716944566718,0.0620161855368436,0.152123216914575,0.395359150808034,1.00018483321955,1.00074133666245,6692.31135485667
56,500,"sigma_y",0.992669289084853,0.0129207781391785,0.967799616760314,1.01845130187713,1.00004064945087,1.00006720818669,16082.4439722949
57,500,"beta0_y",2.10517032677022,0.056109293411415,1.99385371252706,2.21567867895512,1.00585986032379,1.02110393055988,1162.62750521522
57,500,"beta1_y",0.545048287093348,0.0287657449650369,0.487425498448765,0.598437807510888,1.0239195091592,1.07890443599131,209.726478014725
57,500,"beta2_y",1.02359424787704,0.0564233638175544,0.912311762467513,1.13434721490124,1.00109459231336,1.00376323102436,1120.50091359363
57,500,"sd_b0",0.997944611504836,0.0500793127076196,0.902848257658065,1.09858684038905,0.999980400902377,1.00005249959798,6337.00566894054
57,500,"sd_b1",0.603943471893215,0.0205410456271012,0.565067472350542,0.645718312412632,1.00010320519116,1.00048277795433,19193.2474203912
57,500,"rho",0.293386748626549,0.0585115645372489,0.17693221123027,0.407243463859219,0.999999873292441,1.00002554551518,7300.76500826074
57,500,"sigma_y",0.972524281479492,0.0125270528358549,0.948311184479264,0.997464569145937,1.00004146968655,1.000049218768,16417.8152998611
58,500,"beta0_y",2.00245611262611,0.0564908043078373,1.89145528392436,2.11313497091274,1.00979209993162,1.03308162412778,1239.4029963319
58,500,"beta1_y",0.519769691209148,0.0285545630205011,0.46438402168501,0.576878259254139,1.03464130989919,1.10464631195299,240.323455733902
58,500,"beta2_y",1.03353807048053,0.056348753953586,0.921885702154549,1.14599665304461,1.00013929735755,1.0006294782706,1229.36374712061
58,500,"sd_b0",0.985603854571477,0.0491539492471328,0.891503004796275,1.08519277105431,1.00068707653619,1.00208845688547,6664.44212757363
58,500,"sd_b1",0.60930120875055,0.0207560081953733,0.569730138175549,0.651430282187446,1.00014470766095,1.00065722396364,20472.3110346663
58,500,"rho",0.325442042255213,0.0575551570763835,0.210737684564824,0.43650422440648,1.00046240793415,1.00130848232607,7647.46807946805
58,500,"sigma_y",1.00428310523051,0.0128562280889797,0.979454004172982,1.02991980145462,0.999992042996912,1.00000939661987,16460.0012236623
59,500,"beta0_y",1.9758248096413,0.0568236051852964,1.86458610575658,2.08792324480712,1.00502429096166,1.01839917789495,1121.56862055596
59,500,"beta1_y",0.445960444353443,0.0267867217119278,0.393689392385233,0.498993018074556,1.00696905565522,1.01265074895051,234.56085329345
59,500,"beta2_y",0.998156238631333,0.0587361810880031,0.881149716504321,1.11133213198413,1.00140329705499,1.00510806156509,1145.00467932752
59,500,"sd_b0",1.03627766309828,0.0495328002254657,0.941756912339385,1.13688514866955,1.00025796851546,1.0009100977992,7065.46264399448
59,500,"sd_b1",0.583818981986262,0.0198333416653733,0.546012804918772,0.623864000560719,1.00032736198936,1.00085717930786,19459.4917145949
59,500,"rho",0.36382507148693,0.05487740023242,0.252618104651066,0.469112572261551,1.00026092752524,1.00079119183005,7538.88315140065
59,500,"sigma_y",0.966421385772767,0.0125011704471376,0.942313774570363,0.991235076778062,0.999992738068625,1.00002776121858,16959.0800841367
60,500,"beta0_y",1.99072294605406,0.0547396779063015,1.88367917454279,2.09769933583224,1.00080332864864,1.00307739418063,1315.57772298219
60,500,"beta1_y",0.491835796665441,0.0289160951097479,0.436233574201571,0.550285342574479,1.00383359178255,1.0120401029042,218.868068423426
60,500,"beta2_y",1.02325596744776,0.0539971327910748,0.916493852518203,1.12809163653264,1.00047690370865,1.00187974945854,1379.02182955153
60,500,"sd_b0",0.923670380003588,0.0491861639964716,0.829678231007177,1.02248139017497,1.00025985446481,1.00062454210327,5311.95279524795
60,500,"sd_b1",0.609333852079298,0.0207787637235246,0.57021169833092,0.651572241439666,1.00000049941401,1.00010857556668,18367.1379580057
60,500,"rho",0.316631313872836,0.0612543154830742,0.196210814475549,0.437823522481925,1.0009849337212,1.00255763148852,6159.54026990411
60,500,"sigma_y",1.01086531054106,0.0130741635034567,0.985633589524736,1.03685939428806,0.999990241745458,1.00005960699422,16134.219116745
61,500,"beta0_y",2.08134063762929,0.0565816205338012,1.97143129973979,2.19519643883254,1.00620386547268,1.02129227720056,1254.72916288156
61,500,"beta1_y",0.506959130427548,0.0279288479905513,0.451798015074251,0.561007323402721,1.00589344113342,1.01560382156703,237.059546488485
61,500,"beta2_y",0.990796142991674,0.0592988017534647,0.876624699282936,1.10653593245866,1.00164663457973,1.00365484035274,1241.58795855381
61,500,"sd_b0",0.98462429246225,0.0500420538700942,0.889544684241194,1.08551895225444,1.0003103844072,1.00108967972702,6516.35959157649
61,500,"sd_b1",0.594648414836086,0.0204020752206064,0.556128934395884,0.635762023985071,1.00004195005072,1.00016829916487,19205.4382594367
61,500,"rho",0.261780775828356,0.0600645914915418,0.142751902658329,0.37828992536842,1.00071828825724,1.00265528642189,7833.88003604846
61,500,"sigma_y",1.0129827529983,0.0131395104634135,0.987784410451974,1.03925057558867,1.000276059088,1.00087235393425,17294.5054422286
62,500,"beta0_y",2.0797478862986,0.0556671390559205,1.96941353450473,2.1895212641701,1.00188085782869,1.00655190246947,1254.7039172113
62,500,"beta1_y",0.494049990274858,0.0310846652000646,0.435964498932489,0.55859328091779,1.01685625222445,1.04620248288924,192.392836664637
62,500,"beta2_y",1.02429274465439,0.0552151738097675,0.917906178429688,1.13211239717096,1.00215550603277,1.00331803416255,1238.37844811839
62,500,"sd_b0",0.989990885513695,0.0488288518545033,0.897427830012293,1.08910985342795,1.00037619335463,1.00140692951347,6958.37321507873
62,500,"sd_b1",0.625609469407697,0.0211615751497728,0.585576957342141,0.668922362170202,1.00007237837532,1.00017254755471,21183.4763935419
62,500,"rho",0.244691120649716,0.0582441483386917,0.128865484383465,0.357954049194621,1.00004907941278,1.00026438504473,8074.10505164212
62,500,"sigma_y",0.999835346034781,0.0128490982501448,0.975133807011369,1.02546502819278,1.00000900626966,1.00010315742466,17336.7762315553
63,500,"beta0_y",1.91272386577974,0.0567878963697437,1.80036549212526,2.0234088383582,1.00083030213738,1.00105175559361,1216.12158562682
63,500,"beta1_y",0.465105632867262,0.0287913651143879,0.411641930801361,0.522798258124061,1.06212285230354,1.20224018660823,229.774020122307
63,500,"beta2_y",1.00366355384965,0.0633610929707638,0.878091893641611,1.12780398099061,1.00165725246704,1.0062046898201,1081.11477065439
63,500,"sd_b0",1.05706750096841,0.0518389977974547,0.958397631899,1.16301601839849,1.00071255789925,1.00269611620878,6357.25263215999
63,500,"sd_b1",0.617522822222458,0.0207418367105274,0.578205210464158,0.659199535092285,1.0002790032284,1.00085323769634,20508.1985977081
63,500,"rho",0.251570719601167,0.0574878921607411,0.136794533983504,0.362533890164575,1.00018100801617,1.00076593398961,8444.51022348756
63,500,"sigma_y",0.994377715015121,0.0127809044911961,0.969529858612695,1.0198342151296,1.00014390655736,1.00059838038679,17801.0414529601
64,500,"beta0_y",2.01170128394187,0.0573996630449637,1.89444787629505,2.12047251756738,1.00308575338677,1.01131511572413,1212.15482534766
64,500,"beta1_y",0.522500693284198,0.027949518378965,0.469176811602673,0.578568405770545,1.01914832726747,1.05477791952711,243.918882709856
64,500,"beta2_y",1.06563876648224,0.0607961180453068,0.944207702965052,1.18257897808239,1.00098063824977,1.00355196856634,1303.85331485953
64,500,"sd_b0",0.997799490952721,0.0497103093673566,0.902898087312104,1.09896659072804,1.00011504844979,1.00055588040568,6078.35596056483
64,500,"sd_b1",0.600540464624475,0.0204233041988993,0.56192178729691,0.642160623690492,1.00015599520516,1.00069860341649,19980.5066015913
64,500,"rho",0.349009182454348,0.0573162187201549,0.233247660756112,0.457750776118907,1.00014028839255,1.00045358448287,6718.91822467173
64,500,"sigma_y",1.00727421749102,0.0130409857842781,0.982034798057665,1.03335069908,1.00011125574097,1.0001214909701,17541.4970254718
65,500,"beta0_y",1.97812541930132,0.0565934687931795,1.86754690460158,2.08939348928227,1.00094450514759,1.00326343032304,1143.76149181193
65,500,"beta1_y",0.494049180269621,0.0316196090770155,0.431766559145696,0.555003950525589,1.00360698420968,1.00880288456564,174.693028590554
65,500,"beta2_y",0.945017632807135,0.0542420356980991,0.838383260109774,1.05060354668971,1.00042763418707,1.00044436808401,1261.36071015237
65,500,"sd_b0",0.995367956301877,0.0482735926767932,0.903944957024746,1.09324417561081,1.00100408738081,1.00363487142703,6776.99394813992
65,500,"sd_b1",0.631136385075475,0.0215264064445765,0.590800859840618,0.675090485549104,1.00011251454697,1.00046779864029,20803.1639260972
65,500,"rho",0.307976848097185,0.0571892240532657,0.192592871705722,0.417985508831891,1.00076812442753,1.00291797172566,7844.80027650984
65,500,"sigma_y",0.988388849668331,0.0127000174970541,0.963831346029917,1.01368356519924,1.00020909573285,1.00066889603765,17827.2180388259
66,500,"beta0_y",1.99372488943523,0.0546519888152173,1.88732784159101,2.10334830579727,1.0031808952401,1.01064945064072,1330.023192739
66,500,"beta1_y",0.526435804259397,0.028893639269943,0.468355173343608,0.582821657634162,1.0091464908128,1.02716177375398,211.046676339416
66,500,"beta2_y",0.945833953389951,0.0547068680628038,0.838252548542436,1.05290783600313,1.00249731033821,1.00255017180166,1274.01717712019
66,500,"sd_b0",0.952929699434307,0.0500463411204687,0.857428946300182,1.05346531707007,1.00024965168009,1.00060745638031,5772.40489048032
66,500,"sd_b1",0.643530914371413,0.0216179338092444,0.602446461999543,0.687213300217842,1.0000519697446,1.00015682718167,19820.5185462922
66,500,"rho",0.228666300763254,0.0604828014181376,0.108103321326475,0.345469008266189,1.0000471542982,1.00026255020335,7484.06284317264
66,500,"sigma_y",1.00013197260253,0.0129842882352458,0.9750622876649,1.02585488955286,1.00014319959816,1.00052198838002,15283.0707422107
67,500,"beta0_y",1.88573133871791,0.0593654923496475,1.76921545461534,2.00372341930861,1.0039261169042,1.01296505835447,1127.77635278507
67,500,"beta1_y",0.502814512672096,0.0275479352461569,0.448914445325925,0.554428811704715,1.00303481484729,1.00878143649099,237.35108201181
67,500,"beta2_y",1.03032102110748,0.059644794555631,0.913981614210159,1.14589175514251,1.00099215444762,1.00116618777653,1224.51678249368
67,500,"sd_b0",1.05362866291317,0.0509136847923509,0.956405536762286,1.15675780177856,1.00014176624792,1.00048008804264,7039.87911748604
67,500,"sd_b1",0.574118007509344,0.0196062950682048,0.537121376783559,0.613765880253721,1.00016417602307,1.0007347010111,18188.6453833044
67,500,"rho",0.273966576227731,0.0587355543193557,0.157121874055195,0.387544863874843,1.00011282543864,1.00046564318767,7466.40197878284
67,500,"sigma_y",1.00957962433807,0.0130042611907869,0.984495147236477,1.0356522876614,1.00002335463543,1.00010012882445,16576.5066962677
68,500,"beta0_y",2.0723554553036,0.0568250894132179,1.95996595642149,2.18310228477619,1.01151455010426,1.03599438943037,1304.77359800028
68,500,"beta1_y",0.489793797636199,0.02877075830731,0.435033237862209,0.546678189509112,1.02804647779473,1.07657180140618,234.286823022258
68,500,"beta2_y",0.977699098245609,0.0554310971580308,0.870126340801315,1.0854550011369,1.0031175239465,1.01132574375929,1232.17560922776
68,500,"sd_b0",1.01538019911408,0.0506555048441477,0.919431565631919,1.11635112068618,1.00035579947579,1.00118657310847,6674.85140789033
68,500,"sd_b1",0.623047758009356,0.0211934434993345,0.582864995532076,0.665875752054262,1.00001416164184,1.00018080295324,20667.1286260973
68,500,"rho",0.289856192528041,0.0588937934419853,0.173541956023159,0.403861493712623,0.999997811155584,1.00005911851811,7376.88988931149
68,500,"sigma_y",1.01696296237593,0.0129555050154981,0.991848861677317,1.04279920019963,1.00018031362075,1.00067650092972,17379.0523945609
69,500,"beta0_y",1.95806277262371,0.0546667013701888,1.850501864938,2.06529457036225,1.00050254274583,1.00142311527068,1351.19629730181
69,500,"beta1_y",0.47362109962319,0.0278363622771658,0.421526218648637,0.528450508035843,1.00622880667116,1.01366995309861,243.330203597388
69,500,"beta2_y",1.06243241657428,0.0593902593063218,0.945329939391078,1.17883353900951,1.0028654685773,1.01046115872569,1323.13396358099
69,500,"sd_b0",0.971367199510438,0.0496578400661626,0.876908339931644,1.07129965094204,1.0004872896298,1.00170428678654,5891.58304428684
69,500,"sd_b1",0.622300137049,0.021084412407856,0.582006863429039,0.665160286428578,1.00005431347926,1.00005817208809,19982.1979144969
69,500,"rho",0.32972423552627,0.0581176575055901,0.214355496921012,0.441630823275065,1.00044770145663,1.00141065737666,7037.64643247686
69,500,"sigma_y",1.01371598904053,0.013123418344032,0.988560089083697,1.03993533785546,1.0000376400421,1.00011636420976,16972.4627549578
70,500,"beta0_y",1.94092520048384,0.0559967938276379,1.83303193266533,2.05266263781009,1.00104402656548,1.00393940879125,1182.64954048791
70,500,"beta1_y",0.517008797568127,0.0288348152860077,0.462717185782449,0.575397461965979,1.03611053579538,1.12278087389376,216.546360203708
70,500,"beta2_y",1.06780224951662,0.0604068068755928,0.949641212782683,1.184328854611,1.00049572423331,1.00123930317993,1270.0393525927
70,500,"sd_b0",0.974895278575442,0.0496119617269899,0.880302947601379,1.07512733466012,1.00020261052004,1.00076665337126,5986.7685660035
70,500,"sd_b1",0.607315631427039,0.0206294066970628,0.56833074249255,0.649068521582089,0.999958716604736,0.999965644608926,20552.4437259678
70,500,"rho",0.279251580440564,0.0592883492233062,0.161128604244573,0.394078536986562,1.00009120090754,1.00028194872095,7211.42505338322
70,500,"sigma_y",0.98512833847016,0.0127509141996372,0.960457797291402,1.01051898080375,1.0002598833415,1.00099274802073,15561.8876748888
71,500,"beta0_y",1.9673513038661,0.0550394035564076,1.85928610120676,2.07570181347511,1.00737002576261,1.0260711207706,1222.16335158082
71,500,"beta1_y",0.542447670637879,0.0271129485410458,0.488406412236502,0.594528880268907,1.0040333825748,1.00679415467166,236.588681436492
71,500,"beta2_y",1.07853374176699,0.0571771386977472,0.96504915035117,1.19141540303993,1.00089066613983,1.00172063812788,1222.46850944965
71,500,"sd_b0",0.963868202496051,0.0487661558481735,0.871894740512079,1.0621448388285,1.00002381437206,1.00010628302143,6518.58946692052
71,500,"sd_b1",0.588580194932323,0.0200665984235239,0.550501914792309,0.629511355596464,1.0000283025809,1.00002935626391,19354.247574097
71,500,"rho",0.275548869743119,0.0586978626137148,0.160188223197545,0.388785882963836,1.00009501216202,1.00040762990537,7554.84225861071
71,500,"sigma_y",0.97145010722544,0.0125106816359504,0.947479929086503,0.996328554808207,1.0002150247384,1.00084141658226,17048.2990970915
72,500,"beta0_y",1.8262079596955,0.0585353400041995,1.71048217836515,1.94035126120996,1.00298010595863,1.01075582269021,1152.09898666007
72,500,"beta1_y",0.494959180491165,0.0299163689913048,0.440573820225723,0.557688666593384,1.01277259460294,1.03322867481478,205.728888016928
72,500,"beta2_y",0.991761172230416,0.0590809284470495,0.875363313509687,1.10971335755621,1.00024709540997,1.00026483390302,1190.03878312741
72,500,"sd_b0",1.03318037194588,0.0508234526340074,0.935493907850274,1.13577476294602,1.00019281300513,1.00048530669015,7157.08939185671
72,500,"sd_b1",0.597632255841007,0.0203456084103976,0.558894742145328,0.638981065230016,1.00004584636269,1.00022195863112,19903.2723564468
72,500,"rho",0.28557206003278,0.0574865533889386,0.171468253510904,0.396329527363774,1.00034764962923,1.00130456361262,7977.18889048331
72,500,"sigma_y",1.00993306851488,0.0130269496149744,0.984832405036942,1.03568082277377,1.00004197842688,1.00023314694879,17670.7727273921
73,500,"beta0_y",1.87991049942664,0.0560476675540156,1.76998049554695,1.98882705111719,1.00095266389321,1.00177535636502,1269.87906331603
73,500,"beta1_y",0.489014060717441,0.0271003259003828,0.436789479286708,0.541181513064335,1.04836808921788,1.16075032010287,265.50743488447
73,500,"beta2_y",0.985077975491389,0.0541609965264156,0.87889467314403,1.09170912210507,1.00175829311955,1.00658345905733,1261.94070085025
73,500,"sd_b0",0.994959220097252,0.0499267854020899,0.899364421780415,1.09578727048043,1.0002014905384,1.00038141221283,6340.7567735284
73,500,"sd_b1",0.579809667949342,0.0197838147879268,0.542295935501882,0.620144302008106,1.00022765514182,1.00080041352346,19127.6791719109
73,500,"rho",0.251474439191209,0.0600617035393073,0.132262671006477,0.367640877927678,1.00004452525852,1.00015089262693,7521.43935723434
73,500,"sigma_y",1.01103698718216,0.012961176458953,0.986209772261058,1.03669588795465,1.00010528795574,1.0004395505887,17170.4587294863
74,500,"beta0_y",2.07510795123845,0.0577829496588797,1.96040022408513,2.18607658613695,1.00634594048936,1.02213375677369,1161.85813906421
74,500,"beta1_y",0.483331551161654,0.0273295913351518,0.434093479582158,0.540122594014593,1.02638152365319,1.08664958363511,244.95343990977
74,500,"beta2_y",1.04545325507255,0.0623613760024173,0.921923578889556,1.16782509141854,1.00074682119301,1.00152860046793,1149.35502663703
74,500,"sd_b0",1.02788275170686,0.0501312353024364,0.931460353597248,1.12786339447417,1.00033565184785,1.00125926897381,7161.63089136673
74,500,"sd_b1",0.600070351650293,0.0205568343404934,0.560939283932184,0.641813500985565,0.999961963459086,0.999975794773379,19640.6301011116
74,500,"rho",0.223374304745541,0.0587700180217206,0.105799349153482,0.336427142880554,1.00056401466381,1.00206136381742,8404.93372177685
74,500,"sigma_y",0.998011429338061,0.0128457866964376,0.973354338672487,1.02368984964824,1.00008143137307,1.00008190624942,17369.4996668698
75,500,"beta0_y",1.94062964630886,0.0581422233782095,1.82708397776851,2.0535849201308,1.0006035949176,1.00147744993662,1099.85720446489
75,500,"beta1_y",0.467205799914369,0.0283241488599993,0.411788776131802,0.521735086153411,1.00387994131119,1.01316981239819,223.315779183693
75,500,"beta2_y",0.859453075372683,0.0597509858099277,0.741197308350879,0.975950057826699,1.0014390813965,1.00397961225266,1201.82173176422
75,500,"sd_b0",1.02874867209198,0.0501457676172599,0.93235870772042,1.12952182142574,1.00040973681294,1.00114909592503,6587.66003439682
75,500,"sd_b1",0.595825382872356,0.0204721944122474,0.557258562224571,0.637657201258453,1.00007483968213,1.00021348507154,18362.3845674374
75,500,"rho",0.386477177596688,0.055749407887155,0.275717863567741,0.494147400076709,1.00038634672896,1.00148619694561,7186.70994134735
75,500,"sigma_y",1.00011751734734,0.012889231250449,0.97534015320653,1.02603293983139,1.00001944627089,1.00010061519287,16402.7216667335
76,500,"beta0_y",1.95735960702842,0.0556894842574244,1.84790130826112,2.06731701945116,1.0010053875098,1.00340432332438,1251.59474310628
76,500,"beta1_y",0.506397157261206,0.0274654948225526,0.453219437995534,0.561679767848479,1.01041410942662,1.03219778228931,232.948130583701
76,500,"beta2_y",0.95315843388103,0.0554472800740908,0.844651933417273,1.06248754027474,1.00089217745127,1.00228523614438,1228.23557678868
76,500,"sd_b0",1.00007309292845,0.0503410928934152,0.902918072285991,1.10084643160727,1.00066074313427,1.00206308500272,6566.31560425392
76,500,"sd_b1",0.608831127496309,0.0204887069147049,0.570049903618744,0.650074533978956,1.00001135750003,1.00017110516267,20491.6382724486
76,500,"rho",0.281137378896269,0.0577228922951586,0.166027430392448,0.392354445005453,1.00059793917081,1.00209236945421,7757.07470504967
76,500,"sigma_y",0.992591018348373,0.0128540131088586,0.967659510179753,1.01810007354576,1.00006001325254,1.00007469992488,16754.5777499127
77,500,"beta0_y",1.93493572581519,0.0563065523989878,1.82419973009044,2.04466814368524,1.00116887324218,1.00329415296272,1189.48619350649
77,500,"beta1_y",0.44481086324748,0.0273902903760026,0.387968669007472,0.496309026311605,1.01141173961357,1.03553316465252,229.114764898396
77,500,"beta2_y",0.93071610729328,0.0528447027112863,0.828125955977113,1.03536981950666,1.00046253646296,1.00134054325625,1222.89659132068
77,500,"sd_b0",0.981641149499446,0.0495153243256042,0.887834638878272,1.0801630923087,1.00007985712215,1.0001268718553,6406.36819357453
77,500,"sd_b1",0.549712749981963,0.0188941191522001,0.513841122129718,0.587620133785991,0.999987117119863,1.0000136428462,17631.3195294213
77,500,"rho",0.35993284755097,0.0582038131974285,0.243913813438671,0.472331462124391,1.00055122484004,1.00174925219271,6739.68982191686
77,500,"sigma_y",0.986018269746788,0.0126966503156805,0.961608924040625,1.01141117356066,1.00004600620586,1.00013494807135,16039.6855716748
78,500,"beta0_y",2.01333964833065,0.0561534673501554,1.90262301264614,2.12117020538835,1.00413516526055,1.009346499075,1308.12372507133
78,500,"beta1_y",0.498570493574794,0.0252617091535253,0.450488504681009,0.546722147802522,1.008318096652,1.02997730006197,277.646400561089
78,500,"beta2_y",1.11383679923243,0.0564265376144846,1.00226221983112,1.22375221889449,1.00605459067212,1.02157738320225,1283.40107282826
78,500,"sd_b0",1.00613118556605,0.0506971357263688,0.910629453065709,1.10758722091583,1.00044047235801,1.00131096746668,6359.83694510986
78,500,"sd_b1",0.599605404401528,0.0203464380218964,0.56082959257077,0.641093630628066,1.00006520497209,1.00037256569035,20053.6384555093
78,500,"rho",0.318309659712255,0.0586242876322717,0.201582517430953,0.430565369458396,1.00017136978091,1.00067778154599,7326.64655900936
78,500,"sigma_y",1.00487971125117,0.0129129086902763,0.979987636465628,1.0304063339833,1.00065114879178,1.00229036812023,15505.9188231638
79,500,"beta0_y",2.03469509712462,0.0580598792322118,1.91850622067031,2.1476030713067,1.00453910018163,1.01242752667983,1128.88176282702
79,500,"beta1_y",0.46687498595627,0.0278864283491214,0.414081880818635,0.522322425660341,1.00462432195434,1.01341490466663,230.618962248994
79,500,"beta2_y",0.858597228661942,0.0586863089887319,0.742802199882848,0.974385709232976,1.01012832116498,1.03611323344184,1158.33512411797
79,500,"sd_b0",1.03751145931439,0.05039313575221,0.940974692298531,1.13857416228712,1.00036973213521,1.00142933117871,7012.31436526708
79,500,"sd_b1",0.584844035932008,0.0197557256116975,0.547087640783772,0.624743695699389,1.00005383063727,1.00028070587713,20179.2081577272
79,500,"rho",0.290779391532841,0.0568424174967674,0.17667477878581,0.399717396241437,1.00001045054622,1.00004509318992,8222.05913412562
79,500,"sigma_y",0.98781785010405,0.0127731538159635,0.963327053880995,1.01359300122337,1.00012171702755,1.00016806544656,17012.0413754534
80,500,"beta0_y",1.95597133705859,0.0597723395605873,1.84222962162682,2.07529332473389,1.00113844304971,1.00373659926307,1086.71996741154
80,500,"beta1_y",0.539264604342604,0.0267652978341286,0.488827000386004,0.595717591915635,1.02912658229894,1.09947153793502,260.329266974012
80,500,"beta2_y",1.07586272244969,0.060215546210894,0.958998657266902,1.19529281810679,1.00247883846758,1.00773015378028,1138.09690014001
80,500,"sd_b0",1.06877887249419,0.0518601831933853,0.96852711222481,1.17314416342487,1.0003721458323,1.00135020713544,7180.80186796082
80,500,"sd_b1",0.577000611602896,0.0198351905457161,0.539206183364221,0.617764220908918,1.00004623974026,1.00005360973757,19162.0105400602
80,500,"rho",0.200807098490425,0.0594875799601453,0.0832028997868456,0.315319904199362,1.0000381722653,1.00026080547409,7947.68398650472
80,500,"sigma_y",1.0056419412258,0.0129809773915034,0.980439926754523,1.03109064238062,1.00013770198682,1.00040845675386,17387.3980460595
81,500,"beta0_y",2.0119339243683,0.0568063170874795,1.89962171902734,2.12286339854804,1.00164350661909,1.00524158524316,1202.32669959179
81,500,"beta1_y",0.501272746724484,0.0254669329110548,0.449622723840168,0.550722853802626,1.00270323492638,1.00801612674454,274.527005957241
81,500,"beta2_y",1.03159691732652,0.0553051429544052,0.923539240369431,1.13714644793649,1.00112274906135,1.00167828961667,1206.37872638377
81,500,"sd_b0",1.01470464647396,0.0507430425156094,0.917490970127064,1.11609418720673,1.00007161799647,1.000264981799,6215.91534835085
81,500,"sd_b1",0.5796530335562,0.0198451390414197,0.542049102864894,0.620070066005559,1.00003181978689,1.00006796938284,19111.2859270554
81,500,"rho",0.33797575111817,0.0572377515874079,0.225258860170007,0.44797524371299,1.00041261128698,1.00154863521701,7201.96882195473
81,500,"sigma_y",0.994652902425743,0.0128376174351957,0.970009245899659,1.02029410018746,1.00010784944704,1.00052289335256,17297.059285927
82,500,"beta0_y",1.9457773841555,0.0572716278312308,1.83254750111043,2.05855329225592,1.0016412325762,1.00368343734557,1212.66103583617
82,500,"beta1_y",0.530734049876358,0.0274336215622379,0.47833627996689,0.586043381823816,1.01490292521362,1.0319703640023,228.703062904709
82,500,"beta2_y",1.01456135859716,0.059175402840171,0.900808274750766,1.13182254119686,1.00016131448914,1.00029120474307,1196.54733833688
